Serial Number,Gender,Age Action,Exp Action,SUP-Gender,SUP-Age Action,SUP-Exp Action,Re-Entry,MPT,Ed Allowance,House Loan,Resign
A1114,0,45.78082192,24.68493151,1,49.28219178,28.43561644,0,1,0,1,0
A1115,0,45.86575342,24.68493151,1,55.8739726,25.01369863,0,1,0,1,0
A1116,0,45.19452055,24.68493151,1,49.28219178,28.43561644,0,0,0,1,0
A1117,0,45.94520548,24.68493151,2,36.2739726,8.84109589,0,0,0,1,0
A1118,0,45.61369863,24.68493151,1,49.11506849,28.43561644,0,0,0,1,0
A1119,0,45.36164384,24.68493151,1,34.60821918,10.59178082,0,1,1,1,0
A1120,0,46.19726027,24.68493151,2,36.2739726,8.84109589,0,0,0,1,0
A1121,0,33.68493151,13.17534247,1,35.10684932,14.17534247,0,0,0,1,1
A1122,0,45.19452055,24.68493151,2,35.02191781,8.421917808,0,1,0,1,0
A1123,0,46.03013699,24.68493151,1,49.28219178,28.43561644,0,1,0,1,0
A1124,0,30.9369863,10.34246575,1,59.70684932,35.69041096,0,0,0,0,1
A1125,0,35.35342466,14.09315068,1,42.69315068,21.09863014,0,1,0,1,1
A1126,0,45.69863014,24.68493151,1,51.45205479,17.84657534,0,0,0,1,0
A1127,0,27.76712329,6.506849315,1,42.44657534,17.59726027,0,0,0,0,1
A1128,0,44.19452055,24.68493151,1,49.28219178,28.43561644,0,0,0,1,0
A1129,0,46.03013699,24.68493151,1,49.53424658,25.01369863,0,1,0,1,0
A1130,0,44.36164384,24.68493151,1,49.28219178,28.43561644,0,1,0,1,0
A1131,0,46.03013699,24.68493151,1,49.28219178,28.43561644,0,1,0,1,0
A1132,0,45.61369863,24.68493151,1,49.28219178,28.43561644,0,0,0,1,0
A1133,0,46.70136986,24.68493151,2,41.69589041,16.26027397,0,0,0,0,0
A1134,0,34.52054795,5.169863014,0,0,0,0,0,0,0,0
A1135,0,35.10136986,7.838356164,1,39.2739726,10.5890411,0,1,0,0,1
A1136,0,45.94520548,24.68493151,2,38.44383562,17.67945205,0,0,0,1,0
A1137,0,45.94520548,24.68493151,1,57.70684932,25.76712329,0,1,0,1,0
A1138,0,53.11780822,24.68493151,1,50.70410959,24.76712329,0,1,0,1,0
A1139,0,37.19178082,5.136986301,0,0,0,0,0,0,0,0
A1140,0,45.27945205,24.68493151,1,58.70958904,36.69315068,0,0,0,1,0
A1141,0,35.10684932,5.139726027,0,0,0,0,0,0,0,0
A1142,0,26.76438356,6.169863014,1,30.85205479,9.257534247,0,0,0,0,1
A1143,1,46.28219178,25.43287671,2,39.19178082,10.84383562,0,0,0,1,0
A1144,0,53.2,24.6,1,52.61917808,26.18356164,0,1,0,1,0
A1145,0,44.78082192,24.6,2,48.03013699,26.68767123,0,1,1,1,0
A1146,1,49.70136986,24.6,2,48.44931507,27.52054795,0,1,0,0,0
A1147,0,45.86575342,24.6,2,36.2739726,8.84109589,0,0,0,1,0
A1148,0,52.03287671,24.6,1,49.28219178,28.43561644,0,0,0,1,0
A1149,1,44.53150685,11.50958904,1,35.9369863,9.673972603,1,1,0,1,0
A1150,0,42.6109589,18.76164384,2,50.36438356,26.68493151,0,1,0,1,1
A1151,1,45.61369863,24.6,2,37.93972603,15.00821918,0,0,0,1,0
A1152,1,45.78082192,24.6,2,34.10684932,8.421917808,0,1,0,0,0
A1153,1,45.11232877,24.6,2,36.10684932,12.67671233,0,1,0,1,0
A1154,0,45.36164384,24.6,1,52.45205479,31.18630137,0,1,0,1,0
A1155,0,29.93424658,10.09041096,1,38.27671233,12.34246575,0,1,0,1,1
A1156,0,60.1260274,22.93424658,1,47.44657534,26.10410959,0,0,0,1,0
A1157,1,60.1260274,22.18356164,2,46.28219178,24.43561644,0,1,0,1,0
A1158,1,53.36712329,24.51780822,2,54.95068493,32.52328767,0,1,0,0,0
A1159,0,34.35616438,6.002739726,1,41.77534247,15.50684932,0,1,0,0,1
A1160,1,49.28219178,24.51780822,0,0,0,0,1,0,1,0
A1161,0,38.60821918,15.92876712,1,46.03287671,23.59726027,0,0,0,1,1
A1162,1,36.61369863,9.509589041,1,58.62739726,8.761643836,0,0,0,1,1
A1163,0,45.27945205,24.51780822,1,46.94520548,21.68219178,0,1,0,1,0
A1164,0,52.5369863,24.51780822,1,57.28767123,32.18630137,0,0,0,1,0
A1165,0,45.11232877,24.51780822,1,57.28767123,32.18630137,0,0,0,1,0
A1166,0,44.86575342,24.51780822,1,51.2,1.835616438,0,0,0,1,0
A1167,0,45.61369863,24.51780822,1,50.70410959,28.76986301,0,1,0,1,0
A1168,0,51.70410959,24.51780822,1,47.70136986,21.68219178,0,1,0,1,0
A1169,1,34.35342466,13.6739726,0,0,0,0,1,0,0,1
A1170,0,54.8739726,24.43287671,1,46.36438356,25.68493151,0,0,0,1,0
A1171,1,48.61643836,24.43287671,1,47.19726027,25.68493151,0,0,0,1,0
A1172,0,54.70684932,24.43287671,2,43.53150685,18.68219178,0,1,0,1,0
A1173,0,32.35342466,4.668493151,0,0,0,0,1,0,0,0
A1174,0,36.68767123,4.906849315,0,0,0,0,0,0,0,0
A1175,0,27.18630137,6.920547945,2,46.52876712,14.0109589,0,0,0,0,1
A1176,0,44.36164384,14.75890411,1,39.94246575,14.17808219,0,0,0,1,0
A1177,0,32.02191781,9.424657534,2,42.78082192,24.43561644,0,0,0,0,0
A1178,1,27.85205479,7.838356164,1,49.11780822,22.93150685,0,0,0,0,1
A1179,0,35.52328767,15.67671233,1,45.69863014,13.00821918,0,1,0,0,1
A1180,0,43.77808219,8.920547945,1,45.27945205,16.75890411,0,1,0,0,1
A1181,0,39.69041096,10.92328767,1,46.8630137,19.92876712,0,1,0,0,0
A1182,1,55.36986301,14.09041096,1,38.27671233,13.26027397,0,0,0,0,0
A1183,0,51.94794521,24.34794521,1,49.53424658,25.01369863,0,0,0,0,0
A1184,0,54.12054795,24.34794521,2,40.10958904,13.25753425,0,1,1,1,0
A1185,0,45.94520548,24.34794521,1,46.19726027,25.68493151,0,0,0,0,0
A1186,0,46.28219178,24.34794521,1,49.11506849,28.43561644,0,0,1,1,0
A1188,1,48.28219178,24.34794521,1,51.2,25.6,0,0,0,1,0
A1189,0,33.86027397,6.336986301,1,58.79178082,32.02191781,0,1,0,0,1
A1190,0,49.11506849,24.34794521,1,46.36438356,25.68493151,0,0,0,1,0
A1191,0,39.19452055,9.339726027,1,51.20273973,31.9369863,0,0,0,1,0
A1192,0,39.27671233,4.8,0,0,0,0,0,0,0,0
A1193,0,33.60547945,10.83835616,1,36.85753425,13.50684932,0,0,0,0,1
A1194,0,32.60273973,4.791780822,0,0,0,0,0,0,0,0
A1195,0,54.70684932,24.26575342,2,32.93424658,9.589041096,0,0,0,0,0
A1196,0,29.43287671,8.671232877,1,33.68767123,12.84109589,0,1,0,0,0
A1197,0,45.94520548,24.26575342,1,49.28219178,28.43561644,0,0,0,1,0
A1198,0,47.28219178,24.26575342,1,49.28219178,28.43561644,0,0,0,1,0
A1199,0,45.94520548,24.26575342,1,49.28219178,28.43561644,0,0,0,1,0
A1200,0,46.36438356,24.26575342,2,35.02191781,8.421917808,0,0,0,1,0
A1201,0,46.03013699,24.26575342,1,49.28219178,28.43561644,0,1,0,1,0
A1202,0,50.28493151,24.26575342,1,49.28219178,28.43561644,0,0,0,1,0
A1203,0,46.44931507,24.26575342,1,49.28219178,28.43561644,0,1,0,1,0
A1204,0,49.53424658,24.26575342,0,0,0,0,1,0,1,0
A1205,0,33.93972603,13.6739726,0,0,0,0,0,0,0,1
A1206,0,35.52328767,13.6739726,0,0,0,0,0,0,1,1
A1207,0,45.86575342,24.26575342,2,42.53150685,4,0,1,1,1,0
A1208,0,45.69863014,24.26575342,1,49.28219178,28.43561644,0,0,0,1,0
A1209,0,46.70136986,24.26575342,2,42.53150685,4,0,1,0,1,0
A1210,0,54.03561644,18.17808219,0,0,0,0,1,0,1,1
A1211,0,30.10136986,4.750684932,0,0,0,0,0,0,0,0
A1212,0,34.1890411,4.750684932,0,0,0,0,0,0,0,0
A1213,0,39.10958904,4.742465753,0,0,0,0,0,0,0,0
A1214,0,49.11506849,24.26575342,0,0,0,0,1,0,1,0
A1215,0,35.93972603,4.665753425,0,0,0,0,0,0,0,0
A1216,0,38.94246575,4.665753425,0,0,0,0,0,0,0,0
A1217,1,45.27945205,24.18082192,2,43.36164384,22.68493151,0,0,0,0,0
A1218,0,51.87123288,24.18082192,1,53.95068493,25.6,0,1,0,1,0
A1219,1,34.2739726,10.00547945,1,43.53150685,11.59178082,0,1,0,0,1
A1220,1,46.78356164,24.18082192,1,49.19726027,24.51780822,0,1,0,0,0
A1221,1,44.94246575,24.09863014,2,34.10684932,8.421917808,0,1,0,1,0
A1222,1,47.28219178,24.09863014,1,51.45205479,21.2630137,0,1,1,1,0
A1223,1,49.78630137,16.0109589,2,47.94794521,18.6,0,0,0,0,0
A1224,1,47.86849315,24.01369863,2,37.60821918,13.50958904,0,1,0,1,0
A1225,0,32.85479452,6.416438356,1,38.52328767,1.917808219,0,0,0,0,0
A1226,0,30.43013699,6.498630137,1,38.60547945,2,0,0,0,0,0
A1227,0,34.27123288,5.832876712,1,38.60547945,2,0,1,0,0,0
A1228,0,38.85753425,14.17534247,1,49.28493151,26.51780822,0,1,0,0,1
A1229,1,52.70410959,24.34794521,2,35.2739726,12.42465753,0,1,0,1,0
A1230,1,46.94520548,24.26575342,2,53.61917808,25.68493151,0,1,0,1,0
A1231,0,38.86027397,14.42465753,1,43.52876712,15.09589041,0,1,0,1,1
A1232,0,54.03561644,24.01369863,1,48.70136986,22.6,0,1,0,0,0
A1233,0,37.52876712,13.09315068,1,39.19726027,16.18082192,0,1,0,1,1
A1234,0,42.69589041,18.67945205,1,48.95342466,23.01643836,0,1,1,1,1
A1235,0,33.35890411,6.087671233,1,59.29041096,33.5260274,0,1,0,0,1
A1236,0,48.78356164,24.01369863,1,44.02739726,22.51780822,0,0,0,1,0
A1237,0,46.78356164,24.01369863,1,46.70136986,25.68493151,0,0,0,1,0
A1238,0,45.11506849,23.59726027,1,51.36986301,29.76986301,0,0,0,1,0
A1239,0,44.78082192,24.01369863,1,45.36164384,24.6,0,0,0,1,0
A1240,0,30.02191781,7.005479452,1,56.12328767,30.77534247,0,0,0,0,0
A1241,0,34.02191781,4.498630137,0,0,0,0,0,0,0,0
A1242,0,32.35616438,4.498630137,0,0,0,0,0,0,0,0
A1243,0,43.86027397,4.498630137,0,0,0,0,0,0,0,0
A1244,0,35.68767123,4.498630137,0,0,0,0,0,0,0,0
A1245,1,48.36438356,24.01369863,2,56.20273973,32.52328767,0,0,0,1,0
A1246,0,30.6,5.498630137,0,0,0,0,1,0,0,1
A1247,0,54.20273973,24.01369863,1,48.03013699,25.26575342,0,0,0,0,0
A1248,0,49.11506849,24.01369863,1,49.11506849,24.26575342,0,1,0,1,0
A1249,1,48.86849315,23.92876712,0,0,0,0,1,0,1,0
A1250,0,50.03287671,23.92876712,1,53.95068493,25.6,0,0,0,1,0
A1251,0,40.94246575,8.668493151,1,41.36164384,11.17534247,0,1,0,0,1
A1252,0,34.35890411,3.912328767,0,0,0,0,0,0,0,0
A1253,0,44.78082192,23.92876712,0,0,0,0,1,1,1,0
A1254,1,45.78082192,23.92876712,2,49.70136986,24.6,0,1,0,1,0
A1255,0,34.85479452,4.378082192,0,0,0,0,0,0,0,0
A1256,0,29.76712329,4.375342466,0,0,0,0,0,0,0,0
A1257,0,32.35616438,4.336986301,0,0,0,0,0,0,0,0
A1258,0,34.85479452,4.336986301,0,0,0,0,0,0,0,0
A1259,0,40.2739726,19.09863014,1,44.27671233,22.93424658,0,0,0,1,1
A1260,1,55.12054795,23.85205479,2,51.45205479,26.01643836,0,1,0,1,0
A1261,0,49.03287671,23.43561644,1,59.1260274,36.35890411,0,0,0,1,0
A1262,1,53.87123288,23.85205479,2,39.52876712,13.09041096,0,1,0,1,0
A1263,0,49.61643836,23.85205479,1,53.95068493,25.6,0,1,0,0,0
A1264,0,55.20273973,23.85205479,2,41.69589041,16.26027397,0,1,0,1,0
A1265,1,45.94520548,23.85205479,1,47.86849315,22.34794521,0,1,1,1,0
A1266,1,49.36438356,23.85205479,1,47.70136986,21.68219178,0,1,0,1,0
A1267,1,43.53150685,23.85205479,1,54.45479452,21.76438356,0,1,1,1,0
A1268,1,43.94246575,4.504109589,1,47.86849315,22.34794521,1,0,1,1,0
A1269,1,45.78082192,23.76712329,1,50.70410959,24.76712329,0,1,0,1,0
A1270,1,45.94520548,23.76712329,2,41.69589041,16.26027397,0,1,0,1,0
A1271,0,36.35890411,15.76438356,0,0,0,0,1,0,1,1
A1272,0,32.60821918,6.591780822,1,39.69589041,15.09315068,0,1,0,0,1
A1273,1,46.11506849,23.76712329,0,0,0,0,1,0,1,0
A1274,0,52.87123288,23.76712329,0,0,0,0,1,0,1,0
A1275,0,35.35342466,12.84383562,0,0,0,0,1,0,1,1
A1276,0,32.68493151,4.252054795,0,0,0,0,0,0,0,0
A1277,0,34.43561644,4.252054795,0,0,0,0,0,0,0,0
A1278,0,32.27123288,4.252054795,0,0,0,0,0,0,0,0
A1279,1,37.27123288,15.09315068,2,0,0,0,1,0,0,1
A1280,0,46.94520548,5.756164384,1,38.10958904,5.421917808,0,0,0,0,1
A1281,0,32.51780822,4.235616438,0,0,0,0,0,0,0,0
A1282,0,39.77534247,4.235616438,0,0,0,0,0,0,0,0
A1283,0,30.60273973,4.235616438,0,0,0,0,0,0,0,0
A1284,0,32.9369863,4.205479452,0,0,0,0,0,0,0,0
A1285,1,27.85753425,4.84109589,0,0,0,0,1,0,0,1
A1286,0,27.68219178,4.2,0,0,0,0,0,0,0,0
A1287,1,40.10958904,17.17808219,1,45.6109589,18.84109589,0,0,1,1,1
A1288,0,36.93972603,4.169863014,0,0,0,0,0,0,0,0
A1289,0,47.70136986,23.68493151,1,44.02739726,22.51780822,0,0,0,1,0
A1290,0,24.51506849,3.920547945,0,0,0,0,0,0,0,0
A1291,0,60.12328767,5.169863014,1,53.61643836,31.51780822,0,0,0,0,0
A1292,1,40.6109589,14.17808219,1,39.43835616,17.2630137,0,1,0,1,1
A1293,0,51.28767123,23.26849315,1,59.1260274,36.35890411,0,1,0,1,0
A1294,0,36.77534247,6.17260274,2,51.03561644,20.76438356,0,1,0,0,1
A1295,0,60.1260274,10.26027397,0,0,0,0,1,0,1,0
A1296,0,44.78082192,23.68493151,1,57.70684932,25.76712329,0,1,0,1,0
A1297,1,50.28493151,23.6,0,0,0,0,1,1,1,0
A1298,0,50.45205479,23.6,1,49.94794521,25.43287671,0,0,0,1,0
A1299,0,48.19726027,23.6,2,36.2739726,8.84109589,0,0,0,1,0
A1300,0,49.78356164,23.6,1,49.28219178,28.43561644,0,0,0,1,0
A1301,0,51.2,23.6,1,49.28219178,28.43561644,0,0,0,1,0
A1302,0,48.44931507,23.6,1,49.28219178,28.43561644,0,0,0,1,0
A1303,0,44.69863014,23.6,1,49.28219178,28.43561644,0,0,0,1,0
A1304,0,46.11506849,23.6,1,49.28219178,28.43561644,0,0,0,1,0
A1305,0,45.86575342,23.6,2,36.2739726,8.84109589,0,0,0,0,0
A1306,0,36.02465753,13.00821918,1,38.85753425,16.67671233,0,0,0,1,1
A1307,0,51.87123288,23.6,2,38.44383562,17.67945205,0,0,0,1,0
A1308,0,45.02739726,23.6,1,50.70410959,28.76986301,0,1,0,1,0
A1309,1,46.11506849,23.6,1,54.62191781,32.18630137,0,0,0,1,0
A1310,0,48.5369863,9.424657534,1,36.19178082,12.84109589,0,0,0,0,1
A1311,0,30.85479452,5.920547945,1,50.11780822,27.76712329,0,1,0,0,1
A1312,1,47.03013699,23.6,2,34.77534247,9.421917808,0,1,0,1,0
A1313,1,30.1890411,10.00821918,2,34.60547945,12.6739726,0,0,0,1,1
A1314,0,53.28493151,31.77260274,2,41.6109589,15.34246575,0,1,0,1,0
A1315,0,32.51780822,4.02739726,0,0,0,0,0,0,0,0
A1316,0,46.86849315,2.915068493,1,44.61369863,17.42739726,1,1,0,0,0
A1317,0,48.53424658,23.51780822,2,51.11780822,27.01643836,0,1,0,1,0
A1318,0,48.11506849,23.51780822,1,46.86849315,25.76712329,0,1,0,0,0
A1319,0,59.62465753,23.51780822,1,51.03287671,28.43561644,0,1,0,1,0
A1320,0,59.79178082,23.51780822,1,51.03287671,28.43561644,0,1,0,0,0
A1321,0,49.27945205,13.84383562,1,43.6109589,22.01643836,0,1,0,1,1
A1322,0,53.03287671,23.51780822,1,51.03287671,28.43561644,0,1,0,1,0
A1323,1,45.69863014,23.51780822,0,0,0,0,1,0,1,0
A1324,0,45.77808219,15.67671233,1,48.44657534,24.68219178,0,0,0,1,1
A1325,0,30.18630137,3.98630137,0,0,0,0,0,0,0,0
A1326,1,26.27123288,6.509589041,1,33.69589041,7.75890411,0,0,0,0,0
A1327,1,51.28493151,23.51780822,0,0,0,0,1,0,1,0
A1328,0,53.11780822,23.51780822,2,52.45205479,23.09863014,0,1,0,1,0
A1329,1,45.44657534,23.51780822,2,37.60821918,11.00547945,0,1,0,1,0
A1330,0,26.18356164,5.002739726,1,38.10684932,7.920547945,0,1,0,0,1
A1331,0,27.09589041,4.583561644,1,42.86027397,10.75342466,0,0,0,0,1
A1332,1,48.44931507,27.52054795,1,57.70684932,25.76712329,0,1,0,1,0
A1333,1,44.36164384,23.68493151,2,37.93972603,15.00821918,0,1,0,0,0
A1334,1,32.35068493,4.583561644,0,0,0,0,1,0,0,1
A1335,0,44.27671233,12.6739726,1,42.5260274,20.93150685,0,1,0,1,1
A1336,0,54.28493151,21.59726027,1,53.70410959,30.43561644,0,1,1,1,1
A1337,0,46.19726027,23.43287671,1,53.95068493,25.6,0,0,0,1,0
A1338,1,35.35342466,5.58630137,1,32.60547945,9.421917808,0,1,0,0,1
A1339,0,46.77808219,25.01643836,0,0,0,0,1,0,1,1
A1340,0,30.9369863,10.17534247,1,48.03287671,23.43561644,0,0,0,0,0
A1341,0,37.77534247,9.923287671,1,47.61369863,19.50958904,0,1,0,0,1
A1342,1,25.67945205,4.832876712,1,56.03835616,30.18630137,0,0,0,0,0
A1343,1,52.2,23.34794521,0,0,0,0,1,0,0,0
A1344,0,27.18356164,4.832876712,1,37.60547945,8.920547945,0,0,0,0,0
A1345,0,31.9369863,3.832876712,0,0,0,0,0,0,0,0
A1346,0,40.94246575,15.84109589,0,0,0,0,1,0,1,1
A1347,0,28.35342466,6.339726027,0,0,0,0,0,0,0,1
A1348,0,41.19452055,3.791780822,0,0,0,0,0,0,0,0
A1349,0,37.60547945,3.761643836,0,0,0,0,0,0,0,0
A1350,1,35.77534247,10.50684932,0,0,0,0,1,0,0,1
A1351,0,41.36712329,18.26575342,0,0,0,0,1,0,1,1
A1352,0,40.60821918,4.750684932,1,30.76712329,9.17260274,0,0,0,0,0
A1353,0,56.36986301,23.18082192,1,48.11506849,25.34794521,0,0,0,1,0
A1354,0,29.51506849,4.665753425,1,50.61369863,27.93424658,0,1,0,0,1
A1355,1,36.52876712,14.09589041,0,0,0,0,0,0,1,1
A1356,1,46.53424658,23.09863014,2,52.45205479,23.09863014,0,1,0,1,0
A1357,0,31.60273973,5.002739726,1,42.44109589,17.2630137,0,0,0,0,0
A1358,0,30.18630137,4.156164384,0,0,0,0,0,0,0,0
A1359,1,36.19178082,5.002739726,1,28.76712329,3.750684932,0,1,0,0,1
A1360,0,29.68219178,5.084931507,1,38.60547945,2,0,1,0,0,0
A1361,0,35.93972603,4.832876712,1,34.27123288,5.832876712,0,1,0,0,0
A1362,0,31.52054795,4.668493151,1,34.1890411,5.750684932,0,0,0,0,0
A1363,0,26.10136986,4.583561644,1,34.1890411,5.750684932,0,0,0,0,0
A1364,0,28.68493151,7.342465753,1,37.86027397,13.09315068,0,1,0,0,1
A1365,1,45.44657534,23.26575342,1,50.36712329,25.51780822,0,1,0,0,0
A1366,0,52.70410959,23.01369863,2,42.19452055,11.09041096,0,1,1,1,0
A1367,0,52.45205479,23.01369863,2,45.78082192,23.76712329,0,1,0,1,0
A1368,0,36.77534247,9.589041096,0,0,0,0,1,0,1,0
A1369,0,28.01917808,3.164383562,0,0,0,0,1,0,0,0
A1370,0,32.35342466,5.334246575,0,0,0,0,1,0,0,1
A1371,0,35.93972603,6.005479452,1,44.61643836,9.342465753,0,0,0,0,1
A1372,0,35.19178082,5.920547945,1,36.02465753,10.09315068,0,0,0,0,0
A1373,0,42.8630137,22.51232877,1,51.28767123,23.26849315,0,0,0,1,0
A1374,0,46.19726027,22.92876712,2,41.69589041,16.26027397,0,1,0,1,0
A1375,1,47.36438356,22.92876712,1,47.19726027,25.68493151,0,0,1,1,0
A1376,0,32.1890411,3.498630137,0,0,0,0,0,0,0,0
A1377,0,28.9369863,5.920547945,1,50.7890411,28.43835616,0,0,0,0,0
A1378,1,50.28493151,22.92876712,1,54.62191781,32.18630137,0,0,0,1,0
A1379,1,39.10958904,16.2630137,2,29.18630137,4.331506849,0,0,0,0,1
A1380,1,28.27123288,4.506849315,2,34.85479452,7.254794521,0,1,0,0,1
A1381,0,31.85479452,9.594520548,1,42.8630137,10.17534247,0,0,0,0,0
A1382,0,50.03561644,22.43561644,1,59.1260274,36.35890411,0,1,1,1,0
A1383,1,55.8739726,22.76712329,2,52.45205479,23.09863014,0,1,0,1,0
A1384,1,44.78082192,22.76712329,2,39.27671233,15.17534247,0,1,1,0,0
A1385,0,47.61643836,22.76712329,1,50.36712329,27.01643836,0,1,1,1,0
A1386,0,28.76712329,4.252054795,1,33.10410959,13.17534247,0,0,0,0,1
A1387,0,33.93972603,10.34246575,1,44.36438356,19.76164384,0,1,0,1,1
A1388,1,47.19726027,22.76712329,1,47.19726027,25.68493151,0,0,0,1,0
A1389,1,42.86575342,22.76712329,1,49.11506849,24.26575342,0,1,1,1,0
A1390,0,29.51780822,7.920547945,2,43.77808219,15.33972603,0,1,0,0,1
A1391,0,50.11780822,27.10136986,2,41.6109589,15.34246575,0,1,0,1,0
A1392,0,32.10410959,3.22739726,0,0,0,0,0,0,0,0
A1393,0,42.69589041,19.34794521,2,42.36164384,20.34794521,0,1,0,1,0
A1394,1,43.36164384,22.68493151,2,44.78082192,14.17534247,0,1,0,1,0
A1395,1,30.68767123,6.17260274,1,50.53150685,32.60273973,0,0,0,0,1
A1396,0,49.78356164,22.68493151,0,0,0,0,1,0,0,0
A1397,0,29.44109589,5.676712329,1,45.5369863,9.594520548,0,1,0,0,1
A1398,0,46.19726027,22.68493151,1,48.11506849,25.34794521,0,1,0,1,0
A1399,0,32.60821918,5.339726027,1,39.36164384,9.175342466,0,1,0,0,1
A1400,0,37.10684932,3.142465753,0,0,0,0,0,0,0,0
A1401,0,49.28219178,27.68767123,1,50.36712329,27.01643836,0,1,0,1,0
A1402,0,34.68767123,3.128767123,0,0,0,0,0,0,0,0
A1403,1,48.19726027,25.76712329,0,0,0,0,1,0,0,0
A1404,1,32.35616438,9.75890411,0,0,0,0,1,0,0,1
A1405,0,30.51780822,3.093150685,0,0,0,0,0,0,0,0
A1406,0,42.77808219,22.18356164,1,59.1260274,36.35890411,0,0,1,0,0
A1407,0,42.53150685,22.6,1,52.70410959,23.01369863,0,0,0,1,0
A1408,0,34.27671233,6.424657534,0,0,0,0,1,0,0,1
A1409,1,47.44931507,22.6,1,52.70410959,23.01369863,0,0,0,1,0
A1410,1,47.78356164,22.6,1,47.19726027,25.68493151,0,0,0,1,0
A1411,0,48.70136986,22.6,1,50.70410959,24.76712329,0,1,0,1,0
A1412,0,24.76438356,3.336986301,1,51.20273973,27.18630137,0,0,0,0,1
A1413,0,47.44931507,22.51780822,0,0,0,0,1,0,1,0
A1414,1,48.61643836,26.76986301,0,0,0,0,1,0,0,0
A1415,0,44.02739726,22.51780822,1,46.36438356,25.68493151,0,1,1,1,0
A1416,0,45.94520548,12.26027397,1,38.27671233,13.26027397,0,0,0,0,0
A1417,1,47.11506849,22.43287671,1,54.62191781,29.43561644,0,1,0,1,0
A1418,0,23.76712329,4.17260274,1,49.20273973,18.09589041,0,0,0,0,1
A1419,1,48.03013699,26.68767123,2,53.61917808,25.68493151,0,1,0,1,0
A1420,1,45.36712329,24.52054795,0,0,0,0,1,0,0,1
A1422,0,45.03013699,12.17534247,1,38.27671233,13.26027397,0,0,0,0,0
A1423,0,32.44109589,5.17260274,1,41.11232877,9.756164384,0,0,0,0,1
A1424,0,47.86849315,22.51780822,1,50.70410959,24.76712329,0,1,0,0,0
A1425,0,29.2739726,5.005479452,0,0,0,0,1,0,0,1
A1426,1,32.35342466,8.589041096,1,35.18630137,12.67671233,0,1,0,0,0
A1427,1,24.18356164,2.750684932,0,0,0,0,0,0,0,0
A1428,1,30.10410959,3.421917808,1,49.87123288,27.52328767,0,0,0,0,1
A1429,0,40.11232877,4.671232877,1,50.28219178,27.76986301,0,1,0,0,0
A1430,0,39.19452055,2.901369863,0,0,0,0,0,0,0,0
A1431,1,35.44109589,12.51232877,2,30.85753425,3.336986301,0,0,0,0,0
A1432,0,33.51780822,2.917808219,0,0,0,0,0,0,0,0
A1433,0,50.36712329,27.01643836,0,0,0,0,1,0,1,0
A1434,0,35.19178082,2.917808219,0,0,0,0,0,0,0,0
A1435,1,30.77808219,5.254794521,0,0,0,0,1,0,0,0
A1436,1,32.60273973,10.6739726,1,42.36164384,16.09589041,0,0,0,0,0
A1437,0,46.70136986,22.43287671,1,53.95068493,25.6,0,0,0,1,0
A1438,1,43.53150685,22.43287671,1,48.94520548,26.60273973,0,1,0,1,0
A1439,1,46.61643836,24.09863014,2,37.93972603,15.00821918,0,1,0,1,0
A1440,0,24.85479452,2.380821918,1,26.35342466,5.673972603,0,0,0,0,0
A1441,0,39.44383562,12.09041096,1,38.27671233,13.26027397,0,0,0,1,0
A1442,0,47.86849315,22.34794521,2,42.19452055,11.09041096,0,1,1,1,0
A1443,0,27.85205479,4.668493151,1,40.6109589,6.753424658,0,1,0,0,1
A1444,0,30.10136986,2.832876712,0,0,0,0,0,0,0,0
A1445,0,42.19452055,2.832876712,0,0,0,0,0,0,0,0
A1446,0,28.76712329,2.832876712,0,0,0,0,0,0,0,0
A1447,1,29.26575342,4.668493151,2,31.60273973,6.838356164,0,1,0,0,1
A1448,1,25.09863014,3.832876712,1,49.03287671,17.9260274,0,0,0,0,0
A1449,0,31.60273973,2.794520548,0,0,0,0,0,0,0,0
A1450,0,30.18630137,2.794520548,0,0,0,0,0,0,0,0
A1451,0,39.43835616,2.750684932,0,0,0,0,0,0,0,0
A1452,0,38.60821918,2.750684932,0,0,0,0,0,0,0,0
A1453,1,29.77534247,5.257534247,2,34.52876712,10.09315068,0,0,0,0,1
A1454,1,43.94246575,22.26575342,2,37.93972603,15.00821918,0,1,0,1,0
A1455,0,46.44931507,22.18082192,2,36.2739726,8.84109589,0,0,0,1,0
A1456,0,30.2739726,5.257534247,1,50.7890411,28.43835616,0,0,0,0,0
A1457,0,49.28219178,22.18082192,1,48.70136986,26.85479452,0,0,0,1,0
A1458,0,28.27123288,5.17260274,1,50.7890411,28.43835616,0,0,0,0,0
A1459,0,45.69863014,22.18082192,2,42.44657534,22.18082192,0,1,0,1,0
A1460,1,23.43561644,2.753424658,0,0,0,0,1,0,0,1
A1461,0,27.84931507,4.498630137,1,34.27123288,5.832876712,0,1,0,0,0
A1462,1,45.11232877,23.01369863,1,37.02191781,8.673972603,0,0,0,1,0
A1463,0,55.20273973,4.498630137,1,41.02739726,18.17808219,0,1,0,0,0
A1464,0,39.69315068,4.331506849,1,34.1890411,5.750684932,0,0,0,0,0
A1465,0,37.10958904,3.753424658,1,42.2739726,17.09589041,0,0,0,0,1
A1466,0,31.35616438,3.002739726,0,0,0,0,0,0,0,0
A1467,0,36.10684932,4.169863014,0,0,0,0,1,0,0,1
